Rank,Word,Is_Compound,Token_Count,Frequency_Score
1915,xích,False,1,4.68
1916,đồi,False,1,4.68
1917,ấp,False,1,4.68
1918,axit,False,1,4.67
1919,cống,False,1,4.67
1920,giấu,False,1,4.67
1921,heo,False,1,4.67
1922,hôi,False,1,4.67
1923,kỉ,False,1,4.67
1924,lò,False,1,4.67
1925,lầu,False,1,4.67
1926,mọc,False,1,4.67
1927,mỏi,False,1,4.67
1928,nạp,False,1,4.67
1929,nẵng,False,1,4.67
1930,triết,False,1,4.67
1931,tóm,False,1,4.67
1932,xóm,False,1,4.67
1933,thuốc men,True,1,4.67
1934,bọc,False,1,4.66
1935,cáp,False,1,4.66
1936,dâng,False,1,4.66
1937,hot,False,1,4.66
1938,huỳnh,False,1,4.66
1939,hâm,False,1,4.66
1940,lee,False,1,4.66
1941,mươi,False,1,4.66
1942,nghìn,False,1,4.66
1943,nâu,False,1,4.66
1944,nương,False,1,4.66
1945,quét,False,1,4.66
1946,ruột,False,1,4.66
1947,sưu,False,1,4.66
1948,virus,False,1,4.66
1949,đẻ,False,1,4.66
1950,all,False,1,4.65
1951,bốc,False,1,4.65
1952,bội,False,1,4.65
1953,cm,False,1,4.65
1954,cược,False,1,4.65
1955,dâu,False,1,4.65
1956,im,False,1,4.65
1957,lúa,False,1,4.65
1958,lợn,False,1,4.65
1959,nạ,False,1,4.65
1960,rũ,False,1,4.65
1961,thiệp,False,1,4.65
1962,thoái,False,1,4.65
1963,thổi,False,1,4.65
1964,tiệm,False,1,4.65
1965,trộn,False,1,4.65
1966,va,False,1,4.65
1967,bữa trưa,True,2,4.65
1968,giật,False,1,4.64
1969,gã,False,1,4.64
1970,hận,False,1,4.64
1971,mét,False,1,4.64
1972,mỏ,False,1,4.64
1973,ngư,False,1,4.64
1974,ngập,False,1,4.64
1975,nhầm,False,1,4.64
1976,nụ,False,1,4.64
1977,suối,False,1,4.64
1978,tớ,False,1,4.64
1979,điên,False,1,4.64
1980,đạp,False,1,4.64
1981,chôn,False,1,4.63
1982,chăng,False,1,4.63
1983,gợi,False,1,4.63
1984,huệ,False,1,4.63
1985,hãi,False,1,4.63
1986,hưu,False,1,4.63
1987,kiếp,False,1,4.63
1988,má,False,1,4.63
1989,mũ,False,1,4.63
1990,nai,False,1,4.63
1991,ng,False,1,4.63
1992,nhạt,False,1,4.63
1993,nhịp,False,1,4.63
1994,phế,False,1,4.63
1995,đáy,False,1,4.63
1996,đâm,False,1,4.63
1997,đống,False,1,4.63
1998,đớn,False,1,4.63
1999,bánh mì,True,1,4.63
2000,henry,False,1,4.62
2001,huống,False,1,4.62
2002,khang,False,1,4.62
2003,lưỡng,False,1,4.62
2004,lỡ,False,1,4.62
2005,nhắm,False,1,4.62
2006,nát,False,1,4.62
2007,phẳng,False,1,4.62
2008,quỳnh,False,1,4.62
2009,robert,False,1,4.62
2010,tràn,False,1,4.62
2011,tạng,False,1,4.62
2012,váy,False,1,4.62
2013,with,False,1,4.62
2014,xe đạp,True,1,4.62
2015,diệu,False,1,4.61
2016,dịp,False,1,4.61
2017,file,False,1,4.61
2018,ghép,False,1,4.61
2019,group,False,1,4.61
2020,gỡ,False,1,4.61
2021,kh,False,1,4.61
2022,khoẻ,False,1,4.61
2023,london,False,1,4.61
2024,mark,False,1,4.61
2025,one,False,1,4.61
2026,phấn,False,1,4.61
2027,uỷ,False,1,4.61
2028,óc,False,1,4.61
2029,đắc,False,1,4.61
2030,tiệm thuốc,True,2,4.61
2031,am,False,1,4.6
2032,buông,False,1,4.6
2033,béo,False,1,4.6
2034,bê,False,1,4.6
2035,bấy,False,1,4.6
2036,camera,False,1,4.6
2037,cúc,False,1,4.6
2038,dò,False,1,4.6
2039,gạo,False,1,4.6
2040,khói,False,1,4.6
2041,li,False,1,4.6
2042,ngưỡng,False,1,4.6
2043,ong,False,1,4.6
2044,protein,False,1,4.6
2045,quyến,False,1,4.6
2046,quát,False,1,4.6
2047,vịnh,False,1,4.6
2048,xi,False,1,4.6
2049,ưa,False,1,4.6
2050,đầu óc,True,1,4.6
2051,bàng,False,1,4.59
2052,bền,False,1,4.59
2053,cự,False,1,4.59
2054,gánh,False,1,4.59
2055,gối,False,1,4.59
2056,khoác,False,1,4.59
2057,lùi,False,1,4.59
2058,lặp,False,1,4.59
2059,mary,False,1,4.59
2060,ngoan,False,1,4.59
2061,ngộ,False,1,4.59
2062,nộp,False,1,4.59
2063,thắc,False,1,4.59
2064,thỉnh,False,1,4.59
2065,trân,False,1,4.59
2066,đậm,False,1,4.59
2067,bớt,False,1,4.58
2068,ghét,False,1,4.58
2069,hoại,False,1,4.58
2070,mexico,False,1,4.58
2071,móng,False,1,4.58
2072,măng,False,1,4.58
2073,rốt,False,1,4.58
2074,ti,False,1,4.58
2075,tật,False,1,4.58
2076,xăng,False,1,4.58
2077,bar,False,1,4.57
2078,charles,False,1,4.57
2079,chuông,False,1,4.57
2080,cong,False,1,4.57
2081,cắm,False,1,4.57
2082,diệp,False,1,4.57
2083,dãy,False,1,4.57
2084,gai,False,1,4.57
2085,khoá,False,1,4.57
2086,lùng,False,1,4.57
2087,lệch,False,1,4.57
2088,lộn,False,1,4.57
2089,mượn,False,1,4.57
2090,mảng,False,1,4.57
2091,nề,False,1,4.57
2092,quỳ,False,1,4.57
2093,richard,False,1,4.57
2094,rẻ,False,1,4.57
2095,sụp,False,1,4.57
2096,tre,False,1,4.57
2097,youtube,False,1,4.57
2098,đáo,False,1,4.57
2099,air,False,1,4.56
2100,bái,False,1,4.56
2101,bỏng,False,1,4.56
2102,củng,False,1,4.56
2103,model,False,1,4.56
2104,ngự,False,1,4.56
2105,syria,False,1,4.56
2106,thuẫn,False,1,4.56
2107,trật,False,1,4.56
2108,vả,False,1,4.56
2109,đc,False,1,4.56
2110,đùa,False,1,4.56
2111,ồn,False,1,4.56
2112,bùng,False,1,4.55
2113,bọ,False,1,4.55
2114,chìa,False,1,4.55
2115,cơm,False,1,4.55
2116,cạn,False,1,4.55
2117,frank,False,1,4.55
2118,indonesia,False,1,4.55
2119,khuyết,False,1,4.55
2120,lau,False,1,4.55
2121,lót,False,1,4.55
2122,lật,False,1,4.55
2123,ngưng,False,1,4.55
2124,ngợi,False,1,4.55
2125,nhĩ,False,1,4.55
2126,nhựa,False,1,4.55
2127,nở,False,1,4.55
2128,online,False,1,4.55
2129,phổi,False,1,4.55
2130,ranh,False,1,4.55
2131,sướng,False,1,4.55
2132,thoảng,False,1,4.55
2133,thỏ,False,1,4.55
2134,tráng,False,1,4.55
2135,v.v,False,1,4.55
2136,voi,False,1,4.55
2137,vành,False,1,4.55
2138,william,False,1,4.55
2139,thợ mộc,True,1,4.55
2140,thịt lợn,True,2,4.55
2141,bệnh tật,True,1,4.55
2142,bưu,False,1,4.54
2143,chốt,False,1,4.54
2144,cuồng,False,1,4.54
2145,dẹp,False,1,4.54
2146,inch,False,1,4.54
2147,làn,False,1,4.54
2148,lọt,False,1,4.54
2149,nhàng,False,1,4.54
2150,nhện,False,1,4.54
2151,nêu,False,1,4.54
2152,nắng,False,1,4.54
2153,phun,False,1,4.54
2154,phùng,False,1,4.54
2155,phượng,False,1,4.54
2156,ruộng,False,1,4.54
2157,rắc,False,1,4.54
2158,sói,False,1,4.54
2159,taxi,False,1,4.54
2160,thắt,False,1,4.54
2161,tom,False,1,4.54
2162,tuệ,False,1,4.54
2163,tò,False,1,4.54
2164,vu,False,1,4.54
2165,đòn,False,1,4.54
2166,đúc,False,1,4.54
2167,đắn,False,1,4.54
2168,ướt,False,1,4.54
2169,campuchia,False,1,4.53
2170,carl,False,1,4.53
2171,chẽ,False,1,4.53
2172,cậy,False,1,4.53
2173,cắn,False,1,4.53
2174,dong,False,1,4.53
2175,dối,False,1,4.53
2176,gấu,False,1,4.53
2177,harry,False,1,4.53
2178,hân,False,1,4.53
2179,khớp,False,1,4.53
2180,lạt,False,1,4.53
2181,martin,False,1,4.53
2182,mậu,False,1,4.53
2183,nhỉ,False,1,4.53
2184,philippines,False,1,4.53
2185,phụng,False,1,4.53
2186,quế,False,1,4.53
2187,ray,False,1,4.53
2188,rào,False,1,4.53
2189,show,False,1,4.53
2190,thô,False,1,4.53
2191,trừng,False,1,4.53
2192,xe taxi,True,2,4.53
2193,bó,False,1,4.52
2194,bóp,False,1,4.52
2195,chén,False,1,4.52
2196,cuộn,False,1,4.52
2197,cắp,False,1,4.52
2198,dải,False,1,4.52
2199,go,False,1,4.52
2200,iii,False,1,4.52
2201,khỉ,False,1,4.52
2202,kitô,False,1,4.52
2203,kỵ,False,1,4.52
2204,love,False,1,4.52
2205,mâu,False,1,4.52
2206,mò,False,1,4.52
2207,múa,False,1,4.52
2208,nồng,False,1,4.52
2209,quạt,False,1,4.52
2210,real,False,1,4.52
2211,thèm,False,1,4.52
2212,bưu điện,True,1,4.52
2213,3d,True,2,4.51
2214,bắp,False,1,4.51
2215,chuyền,False,1,4.51
2216,cài,False,1,4.51
2217,dốc,False,1,4.51
2218,jack,False,1,4.51
2219,khoảnh,False,1,4.51
2220,liêu,False,1,4.51
2221,lõi,False,1,4.51
2222,manh,False,1,4.51
2223,microsoft,False,1,4.51
2224,mỏng,False,1,4.51
2225,mờ,False,1,4.51
2226,ngào,False,1,4.51
2227,sốc,False,1,4.51
2228,th,False,1,4.51
2229,thomas,False,1,4.51
2230,thuỷ,False,1,4.51
2231,thâm,False,1,4.51
2232,tràng,False,1,4.51
2233,tỏa,False,1,4.51
2234,vượng,False,1,4.51
2235,vải,False,1,4.51
2236,washington,False,1,4.51
2237,xám,False,1,4.51
2238,xông,False,1,4.51
2239,đếm,False,1,4.51
2240,mệt mỏi,True,1,4.51
2241,bể,False,1,4.5
2242,bồn,False,1,4.5
2243,chiêm,False,1,4.5
2244,chiết,False,1,4.5
2245,cóc,False,1,4.5
2246,dắt,False,1,4.5
2247,khoang,False,1,4.5
2248,liễu,False,1,4.5
2249,lũy,False,1,4.5
2250,lạm,False,1,4.5
2251,lạp,False,1,4.5
2252,mòn,False,1,4.5
2253,mầm,False,1,4.5
2254,nghiện,False,1,4.5
2255,nghịch,False,1,4.5
2256,nôn,False,1,4.5
2257,pin,False,1,4.5
2258,sam,False,1,4.5
2259,sáp,False,1,4.5
2260,tản,False,1,4.5
2261,up,False,1,4.5
2262,xà,False,1,4.5
2263,đới,False,1,4.5
2264,bích,False,1,4.49
2265,chua,False,1,4.49
2266,chục,False,1,4.49
2267,mổ,False,1,4.49
2268,ngu,False,1,4.49
2269,nhục,False,1,4.49
2270,red,False,1,4.49
2271,tp,False,1,4.49
2272,tr,False,1,4.49
2273,trạch,False,1,4.49
2274,tím,False,1,4.49
2275,be,False,1,4.48
2276,bù,False,1,4.48
2277,chẩn,False,1,4.48
2278,cưỡng,False,1,4.48
2279,euro,False,1,4.48
2280,gọn,False,1,4.48
2281,house,False,1,4.48
2282,hắc,False,1,4.48
2283,mỡ,False,1,4.48
2284,ngoái,False,1,4.48
2285,nh,False,1,4.48
2286,ni,False,1,4.48
2287,rộn,False,1,4.48
2288,tào,False,1,4.48
2289,tê,False,1,4.48
2290,vở,False,1,4.48
2291,xí,False,1,4.48
2292,xưng,False,1,4.48
2293,đứt,False,1,4.48
2294,chìa khóa,True,2,4.48
2295,daniel,False,1,4.47
2296,eo,False,1,4.47
2297,giặt,False,1,4.47
2298,gõ,False,1,4.47
2299,mốc,False,1,4.47
2300,nhơn,False,1,4.47
2301,nốt,False,1,4.47
2302,oxy,False,1,4.47
2303,sườn,False,1,4.47
2304,thơm,False,1,4.47
2305,toà,False,1,4.47
2306,triệt,False,1,4.47
2307,trâu,False,1,4.47
2308,tảo,False,1,4.47
2309,vắng,False,1,4.47
2310,vịt,False,1,4.47
2311,yến,False,1,4.47
2312,đoan,False,1,4.47
2313,đạc,False,1,4.47
2314,đụng,False,1,4.47
2315,chà,False,1,4.46
2316,cu,False,1,4.46
2317,cúi,False,1,4.46
2318,cúng,False,1,4.46
2319,cởi,False,1,4.46
2320,cừu,False,1,4.46
2321,day,False,1,4.46
2322,dại,False,1,4.46
2323,dở,False,1,4.46
2324,gãy,False,1,4.46
2325,hò,False,1,4.46
2326,khoai,False,1,4.46
2327,khê,False,1,4.46
2328,khơi,False,1,4.46
2329,kiêm,False,1,4.46
2330,le,False,1,4.46
2331,max,False,1,4.46
2332,nhạy,False,1,4.46
2333,súc,False,1,4.46
2334,thạc,False,1,4.46
2335,tết,False,1,4.46
2336,walter,False,1,4.46
2337,đắt,False,1,4.46
2338,sách vở,True,1,4.46
2339,al,False,1,4.45
2340,are,False,1,4.45
2341,dội,False,1,4.45
2342,hoành,False,1,4.45
2343,hố,False,1,4.45
2344,khải,False,1,4.45
2345,lăn,False,1,4.45
2346,nhan,False,1,4.45
2347,radio,False,1,4.45
2348,thục,False,1,4.45
2349,tui,False,1,4.45
2350,tí,False,1,4.45
2351,ván,False,1,4.45
2352,xế,False,1,4.45
2353,ốm,False,1,4.45
2354,arthur,False,1,4.44
2355,báu,False,1,4.44
2356,chelsea,False,1,4.44
2357,châm,False,1,4.44
2358,cp,False,1,4.44
2359,củ,False,1,4.44
2360,gò,False,1,4.44
2361,gạch,False,1,4.44
2362,gạt,False,1,4.44
2363,gốm,False,1,4.44
2364,jones,False,1,4.44
2365,khe,False,1,4.44
2366,khoái,False,1,4.44
2367,kẹo,False,1,4.44
2368,muội,False,1,4.44
2369,nghiêng,False,1,4.44
2370,nhiếp,False,1,4.44
2371,nhì,False,1,4.44
2372,run,False,1,4.44
2373,rẽ,False,1,4.44
2374,scott,False,1,4.44
2375,that,False,1,4.44
2376,tơ,False,1,4.44
2377,điêu,False,1,4.44
2378,apple,False,1,4.43
2379,australia,False,1,4.43
2380,cúp,False,1,4.43
2381,hoãn,False,1,4.43
2382,khiêu,False,1,4.43
2383,lạng,False,1,4.43
2384,ngục,False,1,4.43
2385,nọ,False,1,4.43
2386,rung,False,1,4.43
2387,râu,False,1,4.43
2388,sét,False,1,4.43
2389,this,False,1,4.43
2390,tiễn,False,1,4.43
2391,trùm,False,1,4.43
2392,tể,False,1,4.43
2393,tựu,False,1,4.43
2394,vay,False,1,4.43
2395,wilson,False,1,4.43
2396,đãi,False,1,4.43
2397,bã,False,1,4.42
2398,hít,False,1,4.42
2399,kép,False,1,4.42
2400,maria,False,1,4.42
2401,mặn,False,1,4.42
2402,ngừa,False,1,4.42
2403,thung,False,1,4.42
2404,tịnh,False,1,4.42
2405,xăm,False,1,4.42
2406,đệm,False,1,4.42
2407,anna,False,1,4.41
2408,buồng,False,1,4.41
2409,gác,False,1,4.41
2410,hạm,False,1,4.41
2411,họng,False,1,4.41
2412,kẹt,False,1,4.41
2413,liêm,False,1,4.41
2414,lũng,False,1,4.41
2415,muôn,False,1,4.41
2416,mẫn,False,1,4.41
2417,news,False,1,4.41
2418,phiêu,False,1,4.41
2419,ro,False,1,4.41
2420,simon,False,1,4.41
2421,thiếp,False,1,4.41
2422,time,False,1,4.41
2423,trễ,False,1,4.41
2424,tôm,False,1,4.41
2425,uyên,False,1,4.41
2426,vạch,False,1,4.41
2427,vất,False,1,4.41
2428,xoắn,False,1,4.41
2429,xì,False,1,4.41
2430,đôn,False,1,4.41
2431,chém,False,1,4.4
2432,hở,False,1,4.4
2433,khiêm,False,1,4.4
2434,khoán,False,1,4.4
2435,lặn,False,1,4.4
2436,ngụ,False,1,4.4
2437,nhã,False,1,4.4
2438,rủi,False,1,4.4
2439,series,False,1,4.4
2440,sương,False,1,4.4
2441,texas,False,1,4.4
2442,thói,False,1,4.4
2443,thầm,False,1,4.4
2444,tẩy,False,1,4.4
2445,vặt,False,1,4.4
2446,đắp,False,1,4.4
2447,chớ,False,1,4.39
2448,dỗ,False,1,4.39
2449,jackson,False,1,4.39
2450,khiết,False,1,4.39
2451,khía,False,1,4.39
2452,kiệm,False,1,4.39
2453,lincoln,False,1,4.39
2454,los,False,1,4.39
2455,lây,False,1,4.39
2456,lùn,False,1,4.39
2457,lắc,False,1,4.39
2458,lột,False,1,4.39
2459,lữ,False,1,4.39
2460,madrid,False,1,4.39
2461,miêu,False,1,4.39
2462,ngẫu,False,1,4.39
2463,nén,False,1,4.39
2464,rỉ,False,1,4.39
2465,samsung,False,1,4.39
2466,sen,False,1,4.39
2467,son,False,1,4.39
2468,sâm,False,1,4.39
2469,sẹo,False,1,4.39
2470,thùy,False,1,4.39
2471,trump,False,1,4.39
2472,tụng,False,1,4.39
2473,đính,False,1,4.39
2474,đắk,False,1,4.39
2475,airlines,False,1,4.38
2476,brazil,False,1,4.38
2477,chris,False,1,4.38
2478,chuồn,False,1,4.38
2479,don,False,1,4.38
2480,ed,False,1,4.38
2481,hoạn,False,1,4.38
2482,hả,False,1,4.38
2483,iran,False,1,4.38
2484,lường,False,1,4.38
2485,ngột,False,1,4.38
2486,nhặt,False,1,4.38
2487,nhọn,False,1,4.38
2488,nón,False,1,4.38
2489,ph,False,1,4.38
2490,rock,False,1,4.38
2491,si,False,1,4.38
2492,thự,False,1,4.38
2493,tát,False,1,4.38
2494,tị,False,1,4.38
2495,u00,False,1,4.38
2496,vâng,False,1,4.38
2497,at,False,1,4.37
2498,bổng,False,1,4.37
2499,ch,False,1,4.37
2500,chicago,False,1,4.37
2501,chọc,False,1,4.37
2502,dc,False,1,4.37
2503,dập,False,1,4.37
2504,dời,False,1,4.37
2505,edward,False,1,4.37
2506,gởi,False,1,4.37
2507,hong,False,1,4.37
2508,ngắt,False,1,4.37
2509,nảy,False,1,4.37
2510,rose,False,1,4.37
2511,rạp,False,1,4.37
2512,rập,False,1,4.37
2513,rễ,False,1,4.37
2514,trắc,False,1,4.37
2515,vũng,False,1,4.37
2516,vẹn,False,1,4.37
2517,xen,False,1,4.37
2518,đè,False,1,4.37
2519,ngọt ngào,True,1,4.37
2520,bấm,False,1,4.36
2521,bệ,False,1,4.36
2522,cua,False,1,4.36
2523,gay,False,1,4.36
2524,ham,False,1,4.36
2525,hạch,False,1,4.36
2526,israel,False,1,4.36
2527,king,False,1,4.36
2528,kiêu,False,1,4.36
2529,lọ,False,1,4.36
2530,mường,False,1,4.36
2531,ngãi,False,1,4.36
2532,nhũng,False,1,4.36
2533,nuốt,False,1,4.36
2534,quãng,False,1,4.36
2535,smith,False,1,4.36
2536,sôi,False,1,4.36
2537,sút,False,1,4.36
2538,sờ,False,1,4.36
2539,your,False,1,4.36
2540,đê,False,1,4.36
2541,đắm,False,1,4.36
2542,california,False,1,4.35
2543,chiên,False,1,4.35
2544,chùm,False,1,4.35
2545,giặc,False,1,4.35
2546,green,False,1,4.35
2547,guitar,False,1,4.35
2548,hiếp,False,1,4.35
2549,hước,False,1,4.35
2550,khử,False,1,4.35
2551,mập,False,1,4.35
2552,nhai,False,1,4.35
2553,nhược,False,1,4.35
2554,nhở,False,1,4.35
2555,oh,False,1,4.35
2556,quyên,False,1,4.35
2557,quí,False,1,4.35
2558,thiêng,False,1,4.35
2559,thoả,False,1,4.35
2560,tà,False,1,4.35
2561,tồi,False,1,4.35
2562,vietnam,False,1,4.35
2563,viếng,False,1,4.35
2564,was,False,1,4.35
2565,buồn bã,True,2,4.35
2566,bill,False,1,4.34
2567,bèn,False,1,4.34
2568,bìa,False,1,4.34
2569,búp,False,1,4.34
2570,bơ,False,1,4.34
2571,bực,False,1,4.34
2572,dê,False,1,4.34
2573,dệt,False,1,4.34
2574,dịu,False,1,4.34
2575,khâu,False,1,4.34
2576,louis,False,1,4.34
2577,lấp,False,1,4.34
2578,lứa,False,1,4.34
2579,miên,False,1,4.34
2580,rạch,False,1,4.34
2581,thúy,False,1,4.34
2582,young,False,1,4.34
2583,chướng,False,1,4.33
2584,dán,False,1,4.33
2585,fan,False,1,4.33
2586,from,False,1,4.33
2587,ghen,False,1,4.33
2588,grand,False,1,4.33
2589,hitler,False,1,4.33
2590,khinh,False,1,4.33
2591,khiếp,False,1,4.33
2592,khuất,False,1,4.33
2593,kẹp,False,1,4.33
2594,land,False,1,4.33
2595,lấn,False,1,4.33
2596,mu,False,1,4.33
2597,nhường,False,1,4.33
2598,olympic,False,1,4.33
2599,pa,False,1,4.33
2600,robot,False,1,4.33
2601,rèn,False,1,4.33
2602,trội,False,1,4.33
2603,vỗ,False,1,4.33
2604,android,False,1,4.32
2605,bộc,False,1,4.32
2606,cành,False,1,4.32
2607,cớ,False,1,4.32
2608,jean,False,1,4.32
2609,joe,False,1,4.32
2610,khao,False,1,4.32
2611,ki,False,1,4.32
2612,lung,False,1,4.32
2613,nhiễu,False,1,4.32
2614,piano,False,1,4.32
2615,star,False,1,4.32
2616,tăm,False,1,4.32
2617,xả,False,1,4.32
2618,đàng,False,1,4.32
2619,đấng,False,1,4.32
2620,ớt,False,1,4.32
2621,ủi,False,1,4.32
2622,adam,False,1,4.31
2623,as,False,1,4.31
2624,ben,False,1,4.31
2625,bùn,False,1,4.31
2626,chớp,False,1,4.31
2627,cưỡi,False,1,4.31
2628,cồn,False,1,4.31
2629,cỗ,False,1,4.31
2630,facebook,False,1,4.31
2631,francis,False,1,4.31
2632,giọt,False,1,4.31
2633,kiềm,False,1,4.31
2634,mv,False,1,4.31
2635,not,False,1,4.31
2636,nàn,False,1,4.31
2637,phô,False,1,4.31
2638,quầy,False,1,4.31
2639,sun,False,1,4.31
2640,trọn,False,1,4.31
2641,tặc,False,1,4.31
2642,vách,False,1,4.31
2643,walker,False,1,4.31
2644,white,False,1,4.31
2645,đam,False,1,4.31
2646,bo,False,1,4.3
2647,bạt,False,1,4.3
2648,chì,False,1,4.3
2649,el,False,1,4.3
2650,gũi,False,1,4.3
2651,hái,False,1,4.3
2652,hãm,False,1,4.3
2653,luồng,False,1,4.3
2654,lạy,False,1,4.3
2655,phiến,False,1,4.3
2656,phím,False,1,4.3
2657,pro,False,1,4.3
2658,rải,False,1,4.3
2659,sắm,False,1,4.3
2660,sếp,False,1,4.3
2661,vươn,False,1,4.3
2662,vợt,False,1,4.3
2663,út,False,1,4.3
2664,đuối,False,1,4.3
2665,allen,False,1,4.29
2666,ao,False,1,4.29
2667,arsenal,False,1,4.29
2668,banh,False,1,4.29
2669,buýt,False,1,4.29
2670,chéo,False,1,4.29
2671,chốn,False,1,4.29
2672,cõi,False,1,4.29
2673,cưng,False,1,4.29
2674,cấy,False,1,4.29
2675,cẩu,False,1,4.29
2676,dỡ,False,1,4.29
2677,eric,False,1,4.29
2678,flash,False,1,4.29
2679,gen,False,1,4.29
2680,két,False,1,4.29
2681,kông,False,1,4.29
2682,like,False,1,4.29
2683,xe buýt,True,1,4.28
2684,rau củ,True,2,4.27
2685,cây cối,True,1,4.25
2686,email,True,1,4.25
2687,mặn nhạt,True,2,4.21
2688,mũ nón,True,2,4.19
2689,mát mẻ,True,1,4.15
2690,cơm chiên,True,2,4.14
2691,tivi,True,1,4.07
2692,chợ búa,True,2,4.05
2693,chua cay,True,2,4.04
2694,đẹp đẽ,True,2,4.03
2695,sông ngòi,True,2,4.03
2696,nồi cơm,True,2,4.03
2697,rừng rậm,True,2,3.99
2698,video call,True,2,3.94
2699,giày dép,True,1,3.67
2700,bẩn thỉu,True,2,3.48
2701,chùa chiền,True,2,3.43
